"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"Tentacruel",0.00547018047666394,-0.0453434434359148,0.0276463885222778,-0.0226121353398345,-0.0132198096463422,0.0068897220976941,0.016022902866003,0.0223532631972492,-0.0322708936687671,-0.00871793083402177,0.0225409775786013,0.0543128972680567,0.00157013048723701,0.029180513554343,0.0211338780676486,-0.0060359662634385,-0.0508094620441676,0.00943549794422662,-0.00147524948691827,-0.0164794715929089
"Tepig",0.00948033870399259,0.0240602040600324,-0.0383888418182617,0.0327540414784915,-0.00971468812141845,-0.0190264512854168,0.0115976777675649,-0.0431375337166466,-0.014006706160215,0.0107988168922729,0.0199190702562519,0.0143378620516995,0.0205102556377066,-0.0252759973405389,-0.00205514694470274,0.0195338573915325,-0.0242711019248637,-0.0150814610003684,0.0179640811403819,0.0265638155549956
"Terrakion",0.0272992918877987,-0.0278646936199949,-0.0207581635166293,-0.0257010365084404,-0.0822541168653743,0.0549792054219451,-0.0907502711591151,0.0301790494216997,0.0101525298057572,-0.0317662813849709,0.0107860851499063,0.0252232735168656,0.00996272117121143,-0.012434514595281,2.39533688580784e-05,0.0384998505792654,0.00582714946311651,-0.0384333376201579,0.0204476085775625,-0.0619404272687542
"Thievul",0.0211113460773338,-0.00803622392891392,0.0108557461393674,0.0285672122987838,0.0281084997425526,-0.00785343352367428,-0.0125963386706107,-0.0161887765930924,-0.0223917366252607,-0.00568977446875613,-0.0282264171342971,-0.0174511776101752,0.0121762013728494,-0.0232428407526974,0.01197450233734,-0.0237992477409207,-0.00641098846272394,-0.0206233677663503,-0.0156319327480243,-0.00397918560449454
"Throh",-0.0442423053026135,-0.00702907086134443,-0.00509885536052727,0.0608093196206829,-0.0465598572041075,-0.0590145575922058,-0.0563117892361881,-0.00456683943634235,0.0611658419702634,-0.0270357750575646,0.0433479134386698,0.0766459533603651,0.016726343804313,0.0188168907017538,0.00570583413054409,0.0184180525402571,0.0349384460091671,-0.0398839614413724,0.000625594462425755,-0.0130717475995818
"Thwackey",0.00991419985489331,-0.00977289972822688,-0.00795685875393313,0.0101376952621137,-0.0175218686023698,0.0345730769863855,0.0523831255018345,-0.00760045088012781,0.00588587547615897,-0.0029567548081235,-0.0276730326017097,0.0301692102728415,0.0199400380026908,-0.0162590115976448,-0.00716545903280027,-0.0109621835303522,0.0539042743517934,-0.00187425578598564,-0.0417700704678793,0.0125439839904904
"Timburr",-0.0284453932797122,0.00405659249659546,-0.0171816990740204,0.0367243319100433,-0.0307956950558005,-0.0292166202899699,-0.0522824083297321,0.0112876932028894,0.0454639669908757,-0.00919473449053217,0.0220453906034231,0.0553284462518341,0.016757808927363,0.00219273594977956,-0.0131810567964172,0.0214249153508964,0.0219913109765998,-0.0365514461548859,0.00505559481820067,0.0259814967324766
"Ting-Lu",0.0526346851271448,0.0386327007878657,0.0128155297270007,0.00550114800324975,0.00145347605696524,0.0014108363777856,-0.0326867980868357,-0.0247880262976161,0.0244555283084259,0.0353827011787116,-0.00498946700694372,-0.0370492224368359,-0.0120756762464778,-0.000451349749824062,0.000293152028394474,-0.0211089851019842,0.0582251247031588,-0.046965158865759,0.017024304207064,-0.0683508931512878
"Tinkatink",-0.0383924518030727,0.0460884993358261,0.0334662402014477,-0.0379687809994262,0.0603156621937705,-0.0281181241809396,-0.0235609899096003,0.105414282851913,0.0300228194471228,0.00410368588577168,0.00957699772170497,-0.0375277980061839,0.0270557041797519,-0.0561545948740893,0.0738224172200814,0.00154646733345104,0.000517819129638082,0.0284449146690378,0.0433772598690586,0.0300846120935786
"Tinkaton",-0.0321291204297705,0.0261639752702106,0.0444390535414286,-0.0352004374714111,0.052483987847134,-0.0221464402998829,-0.0055794766367265,0.0693755762104051,0.0219273828222387,-0.0168104908475517,0.00586750103472053,-0.0239193599415518,0.0253007382283793,-0.0433916004487735,0.0833102162297368,0.00185833112216557,-0.00268529731192618,0.0276660471834087,0.0257367111003847,-0.0190821028129691
"Tinkatuff",-0.0280000876069679,0.0269073523186093,0.0377768117746313,-0.0342672260594008,0.0466633889657643,-0.0203998822176385,-0.0122121152773697,0.0752486345596927,0.022655198283275,-0.00608981769055494,0.00472861364388417,-0.0282241661554175,0.024750200056184,-0.0474267184600136,0.0743040389469588,0.00193380109456945,-0.00254916261042916,0.0264213503450001,0.0320108425007246,0.0087565948289515
"Tirtouga",0.019613736061123,0.0144359672247664,-0.0461344852130124,-0.0046966856258345,-0.0076189918210341,0.0314771805447453,0.00117012535340284,0.0104182824848759,-0.0123266528200116,-0.0125892629281467,-0.015694245706996,0.0352890391195715,-0.0173880104612529,0.0577957614318714,-0.0157430837728644,-0.0159777815009825,-0.00064282730539562,-0.000647254533995277,0.0490105279189946,0.00980065199430887
"Toedscool",0.0164047364618128,0.0109331557636538,0.055618245597543,0.00201679157318168,-0.0300435815207076,0.0371800257860775,0.0331791677290104,0.0014107618807177,-0.0198605006866271,-0.0144754979098792,0.00103460741898518,-0.0018765515685434,0.0085576980697157,-0.0159893529989082,-0.0258666042862838,-0.0213186273309084,0.0584109920828063,0.0227375009785942,-0.0332453745392798,0.0254666585964088
"Toedscruel",0.0111241209857567,0.00987226736746949,0.063641270885932,-0.00460516546162356,-0.0211906543761923,0.0396226874562943,0.0431877985019598,-0.0104419549515498,-0.0125617500020233,-0.0251603458118424,0.00201242673636771,0.0031708095691698,0.0098306048688665,-0.0119843227320481,-0.0158284782257971,-0.0184034192477094,0.0574410678486036,0.0184289714475125,-0.043861176925721,-0.013589535734266
"Togedemaru",-0.0418492154169134,0.00520066052954788,0.0709647393312963,-0.0418427806609804,0.0471793496758218,-0.0341034410683504,0.0385041509629311,0.0561409068797854,0.000537759984632891,0.0176092956294047,-0.0475382525761742,-0.00201859089797187,0.0459413847175692,-0.0788502206107472,0.0309476844227165,0.0266348266222248,-0.0189398209951581,-0.00736007735732551,0.042538778397606,-0.00443069665178364
"Togekiss",-0.0348503611038922,0.0865808381643085,-0.0241565632333349,0.0229149301097402,0.0097998170772682,0.0264603917204435,0.0033498200636034,0.0478840754056353,0.00205348007919117,-0.110238890666757,0.0504938782517876,-0.0504357692976003,-0.00474885676631888,0.0213891769862847,0.114105089494629,-0.0110922100320172,-0.0148350843484526,0.0341404276737822,-0.0408730203724271,-0.0167016839576212
"Togepi",0.0217525148057576,0.0544198304624082,-0.0391193455040941,0.011797618365648,-0.0311452558254481,0.0068497064446181,-0.061072662728744,0.0528034054540388,-0.0174034422858031,-0.015753318197919,0.036930149846815,-0.00757554109304269,0.00967902502294361,-0.0128923847461316,0.0533628392367577,-0.0269166156975889,0.0190222116619944,0.025622476416102,0.0203857262894511,0.0425663098484657
"Togetic",-0.00938915930777057,0.0458828510203878,-0.0134471495614627,0.0121362302295481,-0.00356197070669719,-0.00923529407999076,-0.00536227606739667,0.0361437185457008,0.0110037757007121,-0.0693839271814677,0.055534570454423,-0.0482841033949231,-0.00978608384143508,0.0211575094377519,0.0917653609112047,-0.0175279421458979,0.00053327701050922,0.0296649053495433,-0.0187961405187201,0.013830657922295
"Torchic",0.0158336543890094,0.0311142844515824,-0.0538641776506935,0.0431933783296547,-0.0047780059714644,-0.0151070395947366,0.0178422968792073,-0.0486643411729483,-0.0387959482504923,0.00888164646551252,0.0130984575757301,0.0113974923438176,0.0241693512917267,-0.0334656933227073,-0.00298610864936084,0.0156460696170874,-0.0347635374383308,-0.00447259493234956,0.0154894503811845,0.0282635630948329
"Torkoal",0.0070054894896655,0.0253792236614993,-0.0278099636390607,0.0301354116413823,0.00151113726399204,-0.0223276837724004,0.0235910530251843,-0.0422564769799391,-0.0305885172055378,-0.00392031804331542,0.0155740995668462,0.00618012533159928,0.00505509324535741,0.000568090802914055,0.0133756569246136,0.0130501964379507,0.0022581123005651,0.00472258599948045,0.0394013757231482,-0.0131081045150612
"Torracat",0.00495149780500933,0.020399979613085,-0.0309016443053428,0.0253506441092232,0.00283782218242213,0.00334597625242215,0.0210139015607835,-0.0450499267354078,-0.0255151130684161,-0.0009101475080887,0.000983328523406111,0.0131413861649257,0.0269851993457269,-0.0353334273353205,-0.000154857819709409,0.0266147152310639,-0.0423355333259553,-0.0157158773075128,0.00135828902554307,0.00619183269576731
"Torterra",-0.00337789645985342,0.0511793898649634,0.020624924820736,-0.00866020629592393,-0.0257041024387697,0.0419240703673398,0.0585134949514692,-0.0231353924028596,0.00567520740736389,-0.00672473625605675,0.00963964609375459,0.0143989023571346,4.36672359426429e-05,0.011910888763087,-0.0295627195588152,-0.00827059194556632,0.0850620943811761,-0.00474565996642817,-0.016844777766428,-0.0307133170342094
"Totodile",-0.00943919151389714,0.00919770544543038,-0.0183423333135442,-0.00468638125785339,-0.008971248243131,0.000109220332084876,0.0139624000582712,0.00982075751213153,-0.0105666728133241,0.00780679978348642,-0.00912027661756752,0.0363484029116084,-0.00800379663590679,0.040771888851121,-0.00707174027165071,-0.0349260654600785,-0.0222168351941212,-0.0181503070289915,0.0212973164641348,0.0250089390020681
"Toucannon",-0.00010564231209166,0.00322270502023667,-0.0149059992999523,0.0248051828872887,-0.0311281310313108,-0.0184500989716652,0.0591684870434723,0.00573433094928271,0.0425851830685824,-0.0417420389997785,0.000439929445754952,-0.0528581374341187,-0.0307636066483365,0.0353265834487274,0.0317460940586508,0.0365311850298799,-0.0122202288950156,-0.0273149501215268,-0.0254910055330045,-0.00671714113243243
"Toxapex",0.00172916332631373,-0.0206815062428164,0.0385524297419176,0.00496393852450124,-0.0258108325456835,-0.044491648990557,0.0272737903201732,0.0324194455249757,-0.0461377649074211,-0.0117330722286072,0.0216232414403352,0.0635468914415708,-0.0163276586051267,0.0653087499739092,0.0299971602151551,-0.0167167934904184,-0.0107580875158427,0.0286268323964654,0.0366687385230383,-0.0151296537847554
"Toxel",0.015455642593417,0.0233486904095816,0.0015300802053173,-0.0528870028725015,-0.0494393748543525,-0.0249065407765687,0.000343652942109475,0.0456816369863361,-0.052463961247615,0.0549617690140757,0.0440215268185364,0.0199028327275374,0.0261959475794133,-0.0549986619628805,-0.0243026650286405,0.020189379300281,-0.0321551600863018,0.0112235729587337,0.0254454460978867,0.0375009915714493
"Toxicroak",-0.0449138460908852,-0.01994822208196,0.00441387553521509,0.00570959008154955,-0.0371082277251358,-0.01779418619307,-0.0240187938957798,0.0203226294997368,0.0187179270141553,-0.0231381337593601,0.0586000119142861,0.0923516326543705,0.0350467836174434,-0.014949221189699,-0.00494861680422543,0.0553763389876785,-0.00857489089492592,-0.0184033166039844,-0.014151993206293,-0.00930626615465669
"Tranquill",0.00541559814105014,0.00307075865573506,-0.0160823196252042,0.0216642742369302,-0.0433248037974672,-0.00492673854567734,0.044820499498131,0.0223997606809977,0.0367082099255304,-0.0236881083027419,-0.00315198354539344,-0.0644553972901067,-0.0314750366196924,0.0260067159993277,0.0191245053161525,0.0365572359768882,-0.0197948700489778,-0.0282750149388768,-0.0207822893189768,0.0261493407991225
"Trapinch",-0.0141489649587414,0.0765857539226308,0.0375163290266817,-0.0274310634063205,0.0161817061358214,-0.00222411723759286,-0.0190443625706853,-0.025399826292821,-0.00722426473337284,0.00222948671669459,0.0181970921543343,-0.00976481705567716,-0.00550566312209836,0.0088050128102266,-0.0552314365137969,0.0180864565145897,0.0342505254155976,-0.0168348391780631,0.0311636782204078,0.0289811092285335
"Treecko",-0.0251358728734895,0.00345207803534297,-0.0217080958287304,-0.00486138528744595,-0.00615904389450181,0.00966250879263091,0.0213781294878485,0.0121984859313719,-0.042729675839914,-0.00654589879466659,-0.0121324416017634,0.00693788178663478,0.00765158130643847,-0.0113440676161438,-0.0333797996267579,-0.0177963703798021,0.0288662130502777,0.00581263293886458,-0.0373111456885631,0.0344248059886367
"Trevenant",0.0662805276740138,-0.0397431851601062,-0.0234160840605175,-0.00257869740959127,0.0388586312107925,0.00786855180255725,0.0579683011527526,0.00320929307239784,0.0946969282908405,-0.0406374333848537,0.00574562602283382,0.027739187225805,0.00706932372180072,0.00201446632452525,-0.0589777615753087,0.00230308125060077,0.0431227812580444,0.0701702735787822,-0.0146249671233164,-0.0127192071283276
"Tropius",-0.00345890751575472,0.0157805888414183,-0.0125581915867205,-0.00104471632641049,-0.0158894518255054,0.00735570455116417,0.0544954941233927,-2.89637889060376e-05,0.00394621628238711,-0.00986933587534332,0.0168666789568169,-0.00970948889181207,-0.0121410629900815,0.0229632878207788,0.00267781255969726,-0.00913222625961864,0.0579069359199385,0.0180794505327034,-0.0488628536558646,-7.78995405220154e-05
"Trubbish",-0.0294791339982181,-0.0344099717630573,0.0171992053085118,-0.0190522794884367,-0.0225512667806702,-0.00522155126097573,0.00819287274272662,0.0305487632822105,-0.0196504721483495,0.00797457387585065,0.0316053655358932,0.0126155801646429,0.00769772364510135,-0.0122457037398814,-0.00629174966232422,0.0291611028880384,-0.00974794125221422,0.0143500196147043,0.0222852105930655,0.0242636902390503
"Trumbeak",0.00445748413450801,-0.00492175485536886,-0.00574080711056595,0.0240312342913385,-0.044835565904619,-0.000145910758429969,0.0396638628199615,0.0288556792472586,0.0381241654074412,-0.0275891422337928,-0.00859284701933525,-0.0641163711994825,-0.0295696997540276,0.0231495116520136,0.0186933635372675,0.0414886645887315,-0.0227822498392025,-0.0309402024327677,-0.0242371612121181,0.0279790273017509
"Tsareena",0.00424671528975829,-0.00815664737564906,0.0172050053259152,-0.0065509634538737,-0.00513698059091409,0.0113385124599669,0.0344489361810504,0.00552608035430829,0.00846742662636911,-0.00675927581302725,-0.0140489210368019,0.0117557778701307,0.00178846849592588,0.00618170172102925,0.00483924583705634,-0.00977958899524261,0.0651870318295,0.0124806072103017,-0.0345090706417534,-0.00787231273247782
"Turtonator",-0.0469455858914149,0.0543283444385773,-0.0462766513543786,0.0231335865066733,0.0311223059348669,-0.0976849923818375,0.02959554870275,-0.00773505892503701,-0.123852174431512,-0.0200190534638288,0.0326894655493446,-0.0039167271695503,-0.0194479366321303,0.0277829317800462,-0.0567696690874575,0.00943805299087687,0.0120084279787173,-0.00202002043115091,0.0112070552020249,-0.0281834475599653
"Turtwig",-0.00670247566796214,0.0119766761846305,-0.0464625406736621,0.0072746754533561,-0.0270666025446994,0.0172725129359755,0.0517808448089399,3.69412440923769e-05,-0.0126240844060201,0.00681352395362442,-0.00867672134949169,0.0269656291861548,0.00581629917840713,0.00298844815504135,-0.0185471467230314,-0.0246663280038205,0.0725478320724968,0.00961778682556888,-0.0226864913131936,0.031990004564264
"Tympole",0.00241584334857817,-0.00076973061423483,9.58076754374582e-05,-0.0109349849529301,-0.00317434340206243,0.00360725640749613,-0.00308427718981994,0.0200841788689237,0.00224227917784166,0.0149301932820659,-0.00919908543719767,0.0254200246012559,-0.00392961618137914,0.0247796590044335,-0.00365494864348929,-0.0322591939458224,-0.0382337031008397,-0.0144325236001864,0.00750393654730734,0.0335958935700012
"Tynamo",0.0215997571622387,0.00729305770856102,0.0146382648218058,-0.0104734710745471,0.00815728787144844,-0.0108448536302597,-0.0019772702421675,0.0144106355325818,0.00343558008721483,0.00112104258122292,-0.00358170012317211,-0.00609176332743064,0.00922307824466578,-0.021955996863014,-0.0256653871867294,-0.00365877724510765,-0.0170890986890949,0.00733729574194786,0.00548699347800323,0.0359982313654929
"Typhlosion",0.00779632622330427,0.0162839735695448,-0.0185227428356426,0.024867566180215,0.00320117310756699,-0.001015645779101,0.0244813604920955,-0.0469008988597327,-0.0350903570552343,-0.00755525821638349,0.00717857094322844,0.0145503406433564,0.0225834038626765,-0.0272981112697381,0.0133083760318569,0.0195160611339545,-0.0403123973683344,-0.00422073762030582,-0.00517015314852758,-0.0245427139651879
"Tyranitar",0.0169563476031961,-0.00326003817097776,-0.0212572798545814,0.0106388828109058,0.0375107980409858,0.023898494091817,-0.0116331049546743,-0.0348766405941505,-0.0201559173498458,-0.0332776192573375,-0.0275146558288811,-0.0302159518851788,-0.00157871609433143,0.00606452668808526,0.00910988554130677,-0.0200633059520679,0.0403212505728344,-0.0501019528232705,0.0402913708498904,-0.0578804166531676
"Tyrantrum",-0.06728296712013,0.00541206513894049,-0.0547592844757927,-0.0274541139875035,0.0223484629756497,-0.00112469757938378,-0.0103981010086174,0.0214048910491589,-0.0740614326460999,-0.0533067906195239,0.00977626569088137,-0.0273397066919373,-0.0237156848116015,0.0329460936748315,-0.0877843940306484,0.0153497564457997,0.0384758485702143,-0.0502726024163845,0.025556175913159,-0.0434028949242522
"Tyrogue",0.0152748120014955,0.00757761938724651,-0.0427615133136398,0.0281407924579989,-0.0749181007848045,-0.0182417671669063,-0.0745226446480011,0.0456048988723628,0.00635082166298559,0.0144247689281501,0.0215750101256273,0.047719969211004,0.0132051709680714,-0.0102018170962559,-0.0223926351781094,0.0137480299472992,0.0071580799358007,-0.0179284132282001,0.00291442493317964,0.0459842730664751
"Tyrunt",-0.0551229785257264,-0.000331915395135097,-0.0632993784952868,-0.0281742330311336,0.00839605256269851,-0.0124871618718334,-0.0264678629434557,0.0286396645617235,-0.0785782672856031,-0.0480723280924611,0.00806555127941586,-0.0345464442639779,-0.019600587696016,0.0196673847570828,-0.0968471456224469,0.00587731248449635,0.0310265080243745,-0.0433868671420048,0.0304897577650035,0.000866555549529369
"Umbreon",0.0542475075864592,-0.0250746046316875,0.0357123491123418,0.0651035551316917,0.029497591731072,-0.0415722914094828,-0.0192880907278388,-0.0253603622781381,-0.0270096079720552,-0.0177756068148661,-0.0362490473109412,-0.0155186775545271,-0.000656094514025934,0.0081904935573697,0.0336356912357725,-0.040883126206714,0.0287741813647831,-0.0233719741811365,-0.00082296776634696,-0.0277007791092607
"Unfezant",-0.00501750371824604,-0.000265993660875229,-0.00234549402179805,0.0141117612183594,-0.0313423625662368,0.00616814169930378,0.0541481878521357,0.0143476908550409,0.0449608190405996,-0.038049065244585,-0.0122348896419671,-0.0554284157530466,-0.0277857155600379,0.0282755129457126,0.0257059521553773,0.0473379154400369,-0.0215973794419613,-0.0367221985649426,-0.0310838125442475,-0.0039664265016658
"Unown",-0.0211618441140733,0.0191419161431068,-0.0151976998521971,0.00670064480513171,-0.0622226059299024,0.0180775257310018,-0.0482725325828026,-0.0131010148168965,0.0205359203672105,0.0461323707282501,-0.031829041248759,-0.0237588859132155,-0.00636477284136595,-0.018153196582276,-0.0322802457138592,-0.0312309388378872,-0.0122138564343302,0.038074334227616,-0.00704369825256532,0.00941238718237646
"Ursaluna",0.0237345512394685,0.011386835182294,0.0806780553631269,-0.00902660394038644,-0.0139137585384613,-0.00383740435001639,0.0448802302152426,-0.0557535878544925,0.0567348021647038,-0.00291697494250106,0.0390428850259952,-0.0207138169793107,-0.00129238024300552,-4.43356475078238e-05,-0.000650723041238233,0.00998504288430058,0.0492744431632648,-0.0655343073024204,0.0299742355686122,-0.039555602010768
"Ursaring",0.0194729010620221,-0.0338472809309213,0.00872991505721643,0.00227516951676775,0.000702397684489968,-0.0219944552131269,0.0356002357640311,-0.0215066456005371,0.0231886938256716,-4.35021106524533e-06,0.00621798139867885,-0.00541690037877401,0.00425715864106072,-0.00969612367669753,0.0187035137108654,0.00378326831310614,0.0122546256435449,-0.0443701953651432,0.00220086447410566,-0.0187717043508756
"Uxie",-0.00963381390000487,-0.0157013456213446,0.0596359703718231,0.0197851614859652,-0.0882235011025957,0.00383374469163653,-0.0473189227420556,-0.0144493806824136,-0.0111545076957655,0.00996912970970149,-0.0445713984868719,-0.0171923980001493,-0.0172519033135815,0.0048260881191769,0.00472733156900913,-0.0322082067587446,-0.00174842672668264,0.0590101820180723,-0.0135137222369011,-0.050174253399883
"Vanillish",-0.0581935178317371,-0.0944362747204921,-0.0531622209431111,-0.0275198227486955,0.024561964374485,0.0181599042755139,-0.0234674568020413,-0.0113750503825793,-0.0262738509638694,-0.000104183115062063,-0.00360480109519842,-0.0289711826755791,-0.0019440630005879,-0.00600663760496599,0.0210209730180346,-0.000756087423085558,0.0105920202178738,0.0107619698312384,0.0107544225554138,0.00605238939369523
"Vanillite",-0.0394708279921706,-0.0709002877218091,-0.0488162479707656,-0.0181224816385469,0.0154095186769758,0.0122005306606456,-0.022573377970652,-0.0084583219528973,-0.0258500409766933,0.00428437618447312,-0.00336667700792448,-0.0264692855146645,-0.00173437734398593,-0.00799246437059322,0.0139757694672762,-0.00316868834515218,0.0101412118327812,0.0113589872696959,0.0153983998774119,0.025925596170844
"Vanilluxe",-0.0675069531189166,-0.0992633315974742,-0.0458773179928319,-0.0338941499403242,0.038388977539164,0.0220752234880926,-0.0110805934258588,-0.0243786154904305,-0.0255065949317802,-0.0167352330979953,-0.00746033625888333,-0.0201029494584859,0.000835145832655072,-0.00361365224534197,0.0312396244391092,0.00284056805221708,0.00918789758091975,0.00962857965058244,-0.000473988694796061,-0.0268267647505354
"Vaporeon",0.00886382732625451,-0.0121771574205129,-0.00436058258727814,-0.00882320778727719,0.0068060371938233,-0.0268367354240171,0.0259958174957109,-0.0314003244411678,0.0111336848289173,0.00831492112895119,0.0263911425598551,0.0302108561651827,0.00466297749961814,0.0186864638804133,0.0227609932834491,-0.0557654811770859,-0.0365121281923666,-0.012419995197508,-0.0138412957772208,-0.0242299688204911
"Varoom",-0.0655948789744105,-0.0189071073444944,-0.000561708261562313,-0.0178340171914105,0.010586710840576,-0.0343347429343317,0.0417104741899375,0.0703073747156598,0.00302017195069623,0.0505984974823842,-0.00999543964082404,0.0114267160348118,0.0195862106413164,-0.0417735444778689,0.002046577998583,0.0481112748976008,-0.00356270405279812,0.0193016787406555,0.0675635568715179,0.0213918997854283
"Veluza",-0.0736207220838063,0.0204226343332341,0.0413024692815701,0.00413452377441594,0.0156666870696545,0.0236578929590893,-0.00372038823390095,-0.0346336908981085,0.063054960984168,0.0452059062700991,-0.0299277543217174,0.021621194670349,-0.00981500648252487,0.0385093852527373,-0.0191649209949188,-0.0656267745913576,-0.0392331765919245,0.00538749588152432,-0.000781686249447366,-0.0167710549224649
"Venipede",0.00209864135843682,-0.00773577541157699,0.029805340322269,-0.0366915460820247,0.00844817842995161,0.000324011607443615,-0.0252191133743837,-0.00488608172467592,-0.0271922270538711,0.0496390450303775,0.0196342638216352,0.0292195445320274,-0.00911779854201152,0.021481386249972,0.00399949661927124,0.0808230818318123,0.00361113401368215,0.0288226339027978,-0.00168613661804978,0.053215201475037
"Venomoth",-0.00221592556187438,-0.0127982210559009,0.0306328800444956,-0.0349586588244967,0.0213481364251021,0.000303415680873132,-0.00692066628062052,-0.0245827179772738,-0.0262636357222405,0.0253686605583729,0.0281195327116823,0.0293769766385771,-0.00183715829255186,0.0139286831943014,0.019748369146722,0.0626854084429595,-0.0107005089117864,0.0308166987149252,-0.0266296981695191,0.00748480379690349
"Venonat",0.00231717034677346,-0.00629810711533229,0.0209824511276182,-0.0382348012589891,0.0132921997402699,-0.0156623241546348,-0.018950178208802,-0.0220101947345674,-0.0123867897019132,0.050762308369098,0.0414129547106717,0.028099766249708,-0.0094210684971191,0.0246094860540412,0.0110267102955212,0.0685872199758052,0.00788640631256372,0.0261614737684405,-0.0054558598024322,0.0383279327597783
"Venusaur",-0.0148501870333979,-0.00936260299643856,-0.00999562621792655,-0.0111221641189147,-0.0194790462985367,0.0151002917269238,0.062911956529941,0.00397248710845008,-0.028711746705917,-0.00716873176237625,0.0247670309163034,0.0455416653630709,0.0136414301481195,-0.00255095243527777,-0.00358060375989332,0.00365460469571449,0.0382930186336468,0.0245528305117945,-0.0353580290336065,-0.0142069269704175
"Vespiquen",0.00845232737476599,0.022690029341574,0.0189298385326474,-0.00693449583464568,0.042948251142895,-0.0343405602421035,-0.00917555715509637,-0.0465011322677322,-0.0116601409264719,0.0068856810354893,0.0117322869288366,-0.0271531052987829,-0.047298929412917,0.078259864910291,0.0515596410270021,0.0621147602039373,0.0160929642662016,0.0442733387961539,-0.0300608558014897,0.000122409217317159
"Vibrava",-0.0123264035218727,0.039723574661743,0.0532333910749876,-0.0301350444396086,0.0148152618448592,-0.00610971555287076,-0.0211021104999384,0.0077285090004921,-0.0300954533716897,-0.0142586148538285,0.0109760851278963,-0.025731816137378,-0.0170522160529405,0.0161931382982199,-0.0840863246034879,0.00921135807669681,0.0198339079050988,-0.0249971594253297,-0.0159697250117077,0.0164331245488426
"Victini",-0.00455801972008901,0.0436297511887855,-0.0166044578538764,0.0151706493527746,-0.0782764454132453,-0.0021861053614695,-0.0300081469688193,-0.0673867430738583,-0.0189999524327105,0.0319756312757139,-0.0160565725867685,-0.0111042477933176,0.0075852611982082,-0.0354909867605491,0.00170461687988575,0.00119652138163217,-0.0445078812688091,0.0444915379943519,-0.0115027839594948,-0.0606116874506226
"Victreebel",-0.0100639764110949,-0.00617938717482507,-0.0105574713211108,-0.0267412234696211,-0.00690992254466514,0.0194113471522582,0.0611254331145517,0.00660500379429606,0.000306290904533473,0.00107654635050367,0.0239907394404398,0.0454287070822589,0.0178953215544417,-0.0112096180000809,-0.00699743213260371,0.0138988491674159,0.0345074449007376,0.0179892150932623,-0.0394734027303626,-0.00634992370657709
"Vigoroth",0.0215305559292157,-0.0433795059246396,0.0323632320044857,-3.88699528256738e-05,-0.00981774600423296,-0.00477279713817488,0.0274533928159608,-0.00627431113563276,0.00954158689809923,0.0024168336809832,-0.00408748860641544,-0.0181175451655874,0.00497843159128591,-0.0193376405791977,0.0157444110195839,0.00607997000086805,-0.00274897576514719,-0.0412807170091603,-0.000422837738535925,0.00201279030848659
"Vikavolt",0.007877720806729,0.0327434301120252,0.0155540210400295,-0.0277230540242314,0.0492767813461638,-0.0177678930766855,-0.000494462646012349,-0.0419460971857791,-0.0311650640421255,0.0268501818240624,-0.000707252954938476,0.0103884038854027,-0.00540625028662094,0.0136316995656814,0.0184806474260186,0.0243079622621034,0.00175930517319819,0.0345544068158952,-0.0224071024963951,-0.0111978112305117
"Vileplume",-0.00272582312479077,-0.00541631267415803,-0.00790618175103263,-0.0130278409531804,-0.0104129780754687,0.0032392824744983,0.0566594532103784,0.00524358717356204,-0.0157634953716845,-0.0031417615317209,0.0256725136416325,0.0413359021612948,0.0117440014352205,-0.0031892134149212,0.00133123118705007,0.000174782772397088,0.0419952529370623,0.033392707976019,-0.032323442276845,-0.00721448640990418
"Virizion",0.0471633966596873,-0.031649604009461,0.0143580118421351,-0.00375962639302993,-0.0958877560381161,0.000583377652834106,-0.0591494062598443,0.0395636359629548,0.00835359094780357,-0.00584240625440822,0.0147497222323165,0.0731105231780025,0.0154144161274163,-0.0112058309509111,0.0159073911560765,0.0128695885282215,0.0467674993742254,0.00847791569787691,-0.075666175210186,-0.0467215849863818
"Vivillon",0.000308232005972017,0.0308958086914715,-0.0101761747603848,-0.0413766664369973,0.0465347943397888,0.0246779603152142,-0.0123979375275542,-0.0578420398285602,-0.00276605792069402,0.0238019374218439,0.00975006139262708,-0.0390681211665344,-0.0352814899121878,0.0528836283245183,0.0350376215000924,0.0671953979847586,-0.0306006344351789,0.0249000292589829,-0.0548081702423608,0.0213054426771706
"Volbeat",-0.0135791659938192,-0.00278138908922207,0.0245198862923812,0.0191161452209918,0.0165091862247171,-0.00667022093453731,-0.0398782781794115,-0.0374815574169766,-0.0104962236723013,0.00943394113728523,-0.0139026740162192,0.0266557798164994,-0.00325766168610273,0.0227388077621356,0.0218328247084074,0.0473235775538063,0.00894565353578545,0.0170868761312381,-0.0220573035696729,0.0113977326577011
"Volcanion",0.0517369541517059,0.0473568317218251,-0.0681167118597886,-0.00770859863231016,-0.038555244170688,-0.0191761120715258,0.0052172516050581,0.000966164580499293,-0.0416470663796182,0.0388743806367647,-0.0117084325559568,0.0374638158521515,-0.0050368677933855,0.00852855103302523,0.0251118537124494,-0.00479267085825809,-0.0451748305555347,0.0140833021554749,-0.00458237406189671,-0.0630665470451834
